onset	duration	trial_type	participant	date	neg_pics	img_start	rating_start	rating	rating_rt	pt_code	baseline	cueing	cubricID
368.883877878966	1	Uncued	MR3AP3	2021_Nov_24_1910	6315	368.883877878966	373.883902673987	3	0.422152612497484	PT14	2	Uncued	24112021302
381.942069227555	1	Cued	MR3AP3	2021_Nov_24_1910	9425	381.942069227555	386.942043007534	4	0.401138119950701	PT14	4	Cued	24112021302
395.016968715096	1	Uncued	MR3AP3	2021_Nov_24_1910	3051	395.016968715096	400.016908295046	1	0.574525994728901	PT14	4	Uncued	24112021302
418.558384522179	1	Uncued	MR3AP3	2021_Nov_24_1910	9320	418.558384522179	423.558325527129	3	0.522649681412986	PT14	2	Uncued	24112021302
432.591575364893	1	Uncued	MR3AP3	2021_Nov_24_1910	9405	432.591575364893	437.591515514843	3	0.403456881886996	PT14	2	Uncued	24112021302
445.69142747827	1	Cued	MR3AP3	2021_Nov_24_1910	3261	445.69142747827	450.69138073823	3	0.510752346478512	PT14	2	Cued	24112021302
460.757949953816	1	Uncued	MR3AP3	2021_Nov_24_1910	3225	460.757949953816	465.757922023793	5	0.551818315768287	PT14	4	Uncued	24112021302
483.341064715717	1	Cued	MR3AP3	2021_Nov_24_1910	9420	483.341064715717	488.341036215692	4	0.352632219447514	PT14	4	Cued	24112021302
497.457599888023	1	Cued	MR3AP3	2021_Nov_24_1910	6560	497.457599888023	502.457542317975	4	0.349093941494175	PT14	3	Cued	24112021302
512.532429835507	1	Cued	MR3AP3	2021_Nov_24_1910	1300	512.532429835507	517.532407035488	3	0.359746680388525	PT14	3	Cued	24112021302
535.073906917639	1	Cued	MR3AP3	2021_Nov_24_1910	3301	535.073906917639	540.073830252576	1	0.210284290587879	PT14	5	Cued	24112021302
549.123736929248	1	Cued	MR3AP3	2021_Nov_24_1910	9622	549.123736929248	554.123694749213	2	0.471267843508031	PT14	4	Cued	24112021302
565.206885463677	1	Cued	MR3AP3	2021_Nov_24_1910	9410	565.206885463677	570.20687634367	1	0.292347544109361	PT14	5	Cued	24112021302
578.265126972309	1	Cued	MR3AP3	2021_Nov_24_1910	6550	578.265126972309	583.265075102265	5	0.354400930925294	PT14	5	Cued	24112021302
591.323334850913	1	Cued	MR3AP3	2021_Nov_24_1910	6242	591.323334850913	596.323287825873	2	0.393538303604146	PT14	2	Cued	24112021302
604.423195799296	1	Uncued	MR3AP3	2021_Nov_24_1910	3215	604.423195799296	609.423173854278	2	0.283971957116592	PT14	1	Uncued	24112021302
626.964675161432	1	Uncued	MR3AP3	2021_Nov_24_1910	1930	626.964675161432	631.964597356366	2	0.294402680826352	PT14	1	Uncued	24112021302
640.039556408957	1	Uncued	MR3AP3	2021_Nov_24_1910	3068	640.039556408957	645.039478888892	5	0.447737938861792	PT14	4	Uncued	24112021302
662.597646154962	1	Cued	MR3AP3	2021_Nov_24_1910	2799	662.597646154962	667.597623354943	4	0.316512144287117	PT14	2	Cued	24112021302
